Id,region_code,region_name,TauxGrippe,week_year,tend,dd,ff,t,td,u,vv,n,nbas,hbas,pres,tn12,tx12,tminsol,rafper,per,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,date,saison
8386,25,BASSE-NORMANDIE,0,200927,-6.726190476190476,161.9510582010582,2.727116402116402,294.6813161375661,288.7115079365079,71.59358465608466,25213.988095238095,60.55316091954023,2.7291666666666665,1794.4444444444443,100434.06084656084,290.3857142857143,299.075,287.0071428571428,5.185978835978836,-10.0,0.0,0.0,-45.0,0.0178571428571428,0.1714285714285714,0.1428571428571428,0.6785714285714286,1.3571428571428572,2009-06-29,Ete
8387,26,BOURGOGNE,0,200927,-5.535714285714286,206.96428571428572,2.351785714285714,296.36607142857144,290.0785714285714,70.30357142857143,29801.785714285714,28.5,1.4736842105263157,2327.6190476190477,98921.96428571428,292.4714285714286,301.07142857142856,289.0071428571428,4.6553571428571425,-10.0,0.0,0.0,-46.5,0.0607142857142857,0.1642857142857142,0.0428571428571428,0.6857142857142857,1.0,2009-06-29,Ete
8388,53,BRETAGNE,66,200927,-2.5,201.6071428571429,3.3339285714285714,292.64955357142856,288.90625,80.38839285714286,19734.3808356676,75.01395173453997,4.479068888537327,1284.833294208117,100974.64285714286,289.8767857142857,295.875,286.15,5.942410714285714,-10.0,0.0,0.0,-45.4054054054054,0.0741558441558441,0.1941798941798941,0.2637362637362637,0.7607142857142858,1.8857142857142857,2009-06-29,Ete
8389,24,CENTRE,21,200927,-2.946428571428571,175.35714285714286,2.494642857142857,296.9526785714286,287.99910714285716,59.892857142857146,28931.54761904762,53.3125,2.588541666666667,2650.833333333333,100013.125,291.8285714285714,301.73214285714283,289.3642857142857,4.96875,-10.0,0.0,0.0,-46.13636363636364,0.0,0.0214935064935064,0.0,0.0868131868131868,0.2047619047619047,2009-06-29,Ete
8390,21,CHAMPAGNE-ARDENNE,0,200927,-7.5,230.0,2.9035714285714285,296.0142857142857,289.19107142857143,68.75,18607.14285714286,40.892857142857146,2.44,2298.0,100230.35714285714,290.1714285714286,302.0214285714286,287.2928571428571,5.353571428571429,-10.0,0.0,0.0,-45.0,0.0,0.0214285714285714,0.0714285714285714,0.0857142857142857,0.0285714285714285,2009-06-29,Ete
8391,94,CORSE,0,200927,-8.478896103896105,145.67694805194805,2.9205844155844156,297.3325974025974,292.5509577922078,75.46525974025974,17295.454545454544,34.351063829787236,1.6458333333333337,1236.736817761332,101259.19318181818,294.1857142857143,300.11785714285713,290.7928571428571,4.749237012987013,-10.0,0.0,0.0,-45.0,0.0163636363636363,0.0254545454545454,0.0642857142857143,0.0857142857142857,0.1999999999999999,2009-06-29,Ete
8392,43,FRANCHE-COMTE,3,200927,-5.714285714285714,185.71428571428572,1.6946428571428571,295.08214285714286,289.9642857142857,75.60714285714286,18696.428571428572,47.68518518518518,1.84,1778.125,98383.75,290.4428571428571,300.5285714285714,286.8642857142857,4.167857142857143,-10.0,0.0,0.0,-45.283018867924525,0.0535714285714285,0.1535714285714285,0.0714285714285714,0.2571428571428572,0.2285714285714285,2009-06-29,Ete
8393,23,HAUTE-NORMANDIE,0,200927,-8.703703703703704,146.72727272727272,2.609090909090909,294.79727272727274,288.3772727272727,69.78181818181818,28240.0,48.10344827586207,1.6956521739130437,2955.5555555555557,99925.81818181818,289.9642857142857,299.92857142857144,285.43571428571425,5.056363636363637,-10.0,0.0,0.0,-45.65217391304348,0.0145454545454545,0.0509090909090909,0.1857142857142857,0.1857142857142857,0.3428571428571428,2009-06-29,Ete
8394,91,LANGUEDOC-ROUSSILLON,7,200927,-3.4821428571428568,224.8974867724868,3.3101190476190476,300.2732142857143,289.86607142857144,55.24107142857143,26558.44155844156,51.08712121212122,1.9054054054054053,2834.283625730994,101101.51785714286,296.3642857142857,303.86071428571427,293.0071428571428,6.28275,-10.0,0.0,0.0,-45.0,0.0214285714285714,0.0375,0.1071428571428571,0.1428571428571428,0.3142857142857143,2009-06-29,Ete
8395,74,LIMOUSIN,23,200927,-0.3571428571428571,186.42857142857144,2.4285714285714284,295.81607142857143,288.2339285714286,64.23214285714286,45935.71428571428,52.47826086956522,1.631578947368421,2385.714285714286,97022.85714285714,291.7,299.8071428571429,289.15,4.6571428571428575,-10.0,0.0,0.0,-44.21052631578947,0.0,0.0,0.0,0.0,0.0,2009-06-29,Ete
8396,41,LORRAINE,0,200927,-8.214285714285714,186.96428571428572,2.1964285714285716,295.375,289.15714285714284,70.48214285714286,20467.924528301886,62.241379310344826,2.823529411764706,1667.2413793103449,97632.14285714286,290.6,299.8285714285715,285.57857142857137,4.319642857142857,-10.0,0.0,0.0,-46.5,0.0,0.1928571428571428,0.2142857142857142,0.7714285714285715,1.4,2009-06-29,Ete
8397,73,MIDI-PYRENEES,10,200927,-0.4655844155844155,217.61623376623373,2.475181818181818,296.38510389610394,288.96451948051947,67.26190103000448,26714.12460003764,52.38737624694147,2.924394359046206,2165.0699086715,97252.06753246752,291.5726373626374,301.6014285714285,289.43095238095236,5.073168831168831,-10.0,0.0,0.0,-43.0716558097258,0.0323116883116883,0.1425747955747955,0.3342857142857143,0.5899267399267399,0.9712380952380952,2009-06-29,Ete
8398,31,NORD-PAS-DE-CALAIS,0,200927,-9.642857142857142,162.32142857142858,2.9017857142857144,294.7839285714286,288.50892857142856,70.10714285714286,20376.785714285714,34.75,2.1052631578947367,2778.9473684210525,101120.53571428572,290.12142857142857,299.5642857142857,285.15,5.383928571428571,-10.0,0.0,0.0,-44.72727272727273,0.0,0.0035714285714285,0.0142857142857142,0.0142857142857142,0.0285714285714285,2009-06-29,Ete
8399,52,PAYS-DE-LA-LOIRE,0,200927,-2.592592592592593,220.3921568627451,2.4901960784313726,295.0372727272727,289.80636363636364,75.10909090909091,23834.545454545456,62.093023255813954,2.717948717948718,1974.0,101353.45454545454,290.6928571428571,299.74285714285713,286.57857142857137,5.007843137254902,-10.0,0.0,0.0,-45.0,0.08,0.3672727272727272,1.5384615384615383,1.4428571428571428,2.8857142857142857,2009-06-29,Ete
8400,22,PICARDIE,0,200927,-9.464285714285714,142.67857142857142,3.253571428571429,293.7214285714286,288.45714285714286,74.57142857142857,21850.0,39.142857142857146,2.909090909090909,2386.3636363636365,100802.14285714286,288.7214285714286,298.70714285714286,285.57857142857137,5.766071428571428,-10.0,0.0,0.0,-45.0,0.0142857142857142,0.1178571428571428,0.2857142857142857,0.3999999999999999,0.8571428571428571,2009-06-29,Ete
8401,54,POITOU-CHARENTES,13,200927,1.25,231.07142857142856,2.979464285714286,295.4625,289.6508928571428,72.09821428571428,31052.910052910054,62.166666666666664,3.2666666666666666,1351.923076923077,100841.69642857143,292.05357142857144,298.8285714285714,288.57857142857137,5.238392857142857,-10.0,0.0,0.0,-45.0,0.0625,0.4446428571428571,0.1642857142857142,1.7785714285714285,2.8000000000000003,2009-06-29,Ete
8402,93,PROVENCE-ALPES-COTE-D-AZUR,9,200927,-6.339285714285714,200.17857142857144,3.4625,297.21785714285716,290.640625,68.45535714285714,20941.168327796233,37.737108190091,1.6913155333055208,2131.5660779678306,98345.80357142858,293.74107142857144,300.4214285714286,290.24523809523805,5.991071428571429,-10.0,0.0,0.0,-43.485365853658536,0.04375,0.1330357142857142,0.0,0.5321428571428571,1.0928571428571427,2009-06-29,Ete
8403,11,ILE-DE-FRANCE,6,200927,-5.37037037037037,156.72727272727272,2.938181818181818,297.01363636363635,287.4481818181818,57.6,22125.0,28.7,2.0,2836.046511627907,100588.36363636365,292.0785714285714,301.5785714285715,287.43571428571425,6.345454545454546,-10.0,0.0,0.0,-44.285714285714285,0.0,0.0,0.0,0.0,0.0,2009-06-29,Ete
8404,82,RHONE-ALPES,37,200927,-3.571428571428571,186.51785714285717,3.2232142857142856,298.40892857142853,289.38928571428573,60.04464285714286,24848.214285714286,33.30357142857143,1.4814986123959295,2834.239130434783,99615.35714285712,293.75714285714287,303.15,290.72142857142853,6.191071428571428,-10.0,0.0,0.0,-45.0,0.0589285714285714,0.2589285714285714,0.0071428571428571,1.0285714285714285,1.2571428571428571,2009-06-29,Ete
8405,42,ALSACE,0,200926,-11.785714285714286,154.46428571428572,3.0464285714285713,291.9785714285714,286.7232142857143,73.66071428571429,17550.0,68.88679245283019,3.5918367346938775,1397.2222222222222,99782.5,287.7857142857143,295.45,285.15,5.848214285714286,-10.0,0.0,0.0,-45.0,0.0714285714285714,0.2142857142857142,0.5857142857142856,0.9428571428571428,2.028571428571429,2009-06-22,Ete
8406,72,AQUITAINE,0,200926,-17.79073756432247,158.96969696969697,3.003703703703704,293.85910774410775,285.42159932659933,62.44393939393939,29486.616161616163,32.48251748251748,1.8512820512820511,3286.7982456140353,100900.45283018867,287.8538461538461,299.28846153846155,283.18571428571425,5.609597902097902,-10.0,0.0,0.0,-43.87019230769231,0.0203703703703703,0.0867924528301886,0.2664835164835165,0.3538461538461538,0.2,2009-06-22,Ete
8407,83,AUVERGNE,24,200926,-11.071428571428571,204.78571428571428,2.875211038961039,289.87589285714284,283.5580357142857,68.32142857142858,31977.857142857145,51.94285714285714,3.2085714285714286,1591.3392857142858,94912.94642857142,285.2857142857143,294.1357142857143,281.7928571428571,6.042857142857143,-10.0,0.0,0.0,-45.3,0.0267857142857142,0.1553571428571428,0.6142857142857143,0.6142857142857143,1.2428571428571429,2009-06-22,Ete
8408,25,BASSE-NORMANDIE,0,200926,-19.378246753246753,109.47727272727272,2.721720779220779,290.89100649350655,285.825275974026,74.79172077922078,22831.25,43.30357142857143,2.26510989010989,2227.2084367245657,100542.78733766232,285.99285714285713,294.87142857142857,281.65,5.325146103896104,-10.0,0.0,0.0,-45.0,0.0053571428571428,0.1072077922077922,0.4071428571428571,0.4285714285714285,0.8714285714285713,2009-06-22,Ete
8409,26,BOURGOGNE,10,200926,-13.392857142857142,184.8148148148148,3.55,291.96964285714284,285.6982142857143,69.19642857142857,36721.42857142857,49.642857142857146,2.1538461538461537,1093.1818181818182,98903.39285714286,287.6714285714286,295.87142857142857,284.2928571428571,6.472549019607843,-10.0,0.0,0.0,-41.53846153846154,0.1285714285714286,0.1714285714285714,0.6428571428571429,0.7142857142857143,1.4,2009-06-22,Ete
8410,53,BRETAGNE,33,200926,-20.753246753246753,139.7159090909091,3.5750974025974025,291.2306168831169,286.75310876623377,77.27556818181819,18396.9948433919,58.893103832442065,3.408347122632837,1768.1060780167925,101040.7021103896,287.8642857142857,294.375,282.0071428571428,6.318246753246753,-10.0,0.0,0.0,-44.5945945945946,0.0366558441558441,0.0518831168831168,0.0071428571428571,0.1999999999999999,0.0714285714285714,2009-06-22,Ete
8411,24,CENTRE,11,200926,-15.446428571428571,130.35714285714286,3.1919642857142856,292.79464285714283,285.4839285714286,65.14285714285714,28328.282828282827,47.18171296296296,2.3829431438127093,2113.771712158809,100014.73214285714,287.7892857142857,296.9214285714286,285.65,6.225,-10.0,0.0,0.0,-47.0,0.0035714285714285,0.0125,0.0285714285714285,0.05,0.0999999999999999,2009-06-22,Ete
8412,21,CHAMPAGNE-ARDENNE,0,200926,-14.821428571428571,173.21428571428572,3.0535714285714284,291.7875,286.1517857142857,72.41071428571429,21607.14285714286,52.857142857142854,3.037037037037037,2398.1481481481483,100283.57142857143,286.4642857142857,296.37142857142857,283.0071428571428,5.828571428571428,-10.0,0.0,0.0,-45.0,0.0357142857142857,0.2535714285714285,0.7857142857142857,1.0142857142857142,2.085714285714286,2009-06-22,Ete
8413,94,CORSE,0,200926,2.142857142857143,168.03571428571428,3.5098214285714286,294.6169642857143,287.79375,67.08035714285714,26545.329670329673,39.386538461538464,1.672554347826087,1197.1438482886217,100980.89285714286,291.1892857142857,297.59642857142865,287.53095238095233,5.941964285714286,-10.0,0.0,0.0,-45.0,0.0017857142857142,0.0446428571428571,0.1428571428571428,0.1785714285714285,1.4571428571428573,2009-06-22,Ete
8414,43,FRANCHE-COMTE,5,200926,-9.636363636363637,178.54545454545453,2.4072727272727272,290.6918181818182,286.9809090909091,80.50909090909092,20407.272727272728,79.47272727272727,4.30188679245283,949.6296296296296,98381.45454545454,287.3071428571428,293.82142857142856,285.2928571428571,5.094545454545455,-10.0,0.0,0.0,-45.283018867924525,0.2181818181818181,0.5018181818181818,0.2461538461538461,2.1714285714285713,4.6000000000000005,2009-06-22,Ete
8415,23,HAUTE-NORMANDIE,0,200926,-15.714285714285714,113.57142857142856,3.523214285714286,291.25714285714287,285.0303571428571,69.75,30596.428571428572,61.25,3.4545454545454546,1762.8125,100031.96428571428,286.49285714285713,295.5214285714286,282.2928571428571,6.103571428571429,-10.0,0.0,0.0,-46.25,0.1285714285714286,0.6821428571428572,0.9285714285714286,2.7285714285714286,5.485714285714287,2009-06-22,Ete
8416,91,LANGUEDOC-ROUSSILLON,8,200926,-11.785714285714286,232.7678571428571,4.363392857142857,296.3642857142857,283.6955357142857,46.73214285714286,41133.92857142857,37.61863425925926,1.1722689075630253,3145.6550802139036,100991.25,291.725,300.3107142857143,287.5785714285714,7.873214285714286,-10.0,0.0,0.0,-45.0,0.0,0.0017857142857142,0.0071428571428571,0.0071428571428571,0.0142857142857142,2009-06-22,Ete
8417,74,LIMOUSIN,49,200926,-15.0,141.25,3.3535714285714286,291.3017857142857,284.50178571428575,66.51785714285714,44285.71428571428,48.035714285714285,2.84,1730.0,96927.32142857143,286.8428571428571,294.6857142857143,283.72142857142853,6.45,-10.0,0.0,0.0,-46.15384615384615,0.0178571428571428,0.0214285714285714,0.0142857142857142,0.0857142857142857,0.1714285714285714,2009-06-22,Ete
8418,41,LORRAINE,0,200926,-11.454545454545457,134.9090909090909,3.0309090909090908,290.56454545454545,285.3190909090909,73.78181818181818,21019.444444444445,70.92592592592592,3.363636363636364,1352.5,97651.81818181818,286.24285714285713,294.2,282.57857142857137,5.905454545454545,-10.0,0.0,0.0,-47.72727272727273,0.0145454545454545,1.0472727272727274,0.0,4.1000000000000005,8.914285714285715,2009-06-22,Ete
8419,73,MIDI-PYRENEES,9,200926,-13.711640211640212,208.67857142857144,2.880714285714286,292.3671428571429,283.489537815126,61.22521008403362,34772.48677248677,37.92006802721089,2.2010593512767427,2707.797573995539,97117.76233766234,286.55285714285714,297.28714285714284,283.32142857142856,5.765,-10.0,0.0,0.0,-43.755710414247,0.0185714285714285,0.1035714285714285,0.2685714285714285,0.4085714285714285,0.8114285714285716,2009-06-22,Ete
8420,31,NORD-PAS-DE-CALAIS,0,200926,-14.821428571428571,136.07142857142858,3.607142857142857,291.81071428571425,285.8910714285714,70.98214285714286,19482.14285714286,48.18181818181818,2.2444444444444445,3366.6666666666665,101278.92857142857,287.4857142857143,295.87857142857143,284.15,6.442857142857143,-10.0,0.0,0.0,-44.72727272727273,0.0181818181818181,0.0727272727272727,0.0923076923076923,0.3384615384615385,0.6666666666666666,2009-06-22,Ete
8421,52,PAYS-DE-LA-LOIRE,21,200926,-20.357142857142858,141.96428571428572,3.1625,293.5232142857143,285.375,62.214285714285715,26850.0,33.46938775510204,2.0277777777777777,3218.0555555555557,101364.46428571428,288.29285714285714,298.0642857142857,283.8642857142857,6.126785714285715,-10.0,0.0,0.0,-45.0,0.0035714285714285,0.0035714285714285,0.0,0.0142857142857142,0.0285714285714285,2009-06-22,Ete
8422,22,PICARDIE,0,200926,-15.892857142857142,129.64285714285714,3.857142857142857,290.68392857142857,285.68035714285713,75.25,25082.14285714286,51.785714285714285,3.076923076923077,1971.1538461538464,100957.32142857143,286.3357142857143,294.45,283.43571428571425,6.5375000000000005,-10.0,0.0,0.0,-45.0,0.0428571428571428,0.0785714285714285,0.2857142857142857,0.3,0.6,2009-06-22,Ete
8423,54,POITOU-CHARENTES,13,200926,-18.660714285714285,161.69642857142856,3.741071428571429,292.96607142857147,286.5839285714286,69.14285714285714,30790.43126684636,39.48717948717949,1.8235294117647056,1832.5,100803.125,288.7107142857143,296.37142857142857,284.43571428571425,6.258928571428571,-10.0,0.0,0.0,-45.0,0.0142857142857142,0.0339285714285714,0.1285714285714285,0.1357142857142857,0.3714285714285714,2009-06-22,Ete
8424,93,PROVENCE-ALPES-COTE-D-AZUR,1,200926,-6.638894194041253,241.8408613445378,4.522700057295645,294.1435962566845,284.9330471734148,58.02888177998472,37928.57142857143,28.762342729734033,1.180801282051282,3527.2687280040223,98053.54478609626,289.6739583333333,297.736755952381,284.4555555555555,7.578887032085562,-10.0,0.0,0.0,-43.35164835164835,0.0172077922077922,0.0468584656084656,0.114010989010989,0.2023809523809523,0.4857142857142857,2009-06-22,Ete
8425,11,ILE-DE-FRANCE,12,200926,-15.178571428571429,130.17857142857142,3.810714285714286,292.9160714285714,285.0678571428571,62.42857142857143,24285.714285714286,37.74509803921568,2.0444444444444443,2976.0416666666665,100672.5,288.6714285714286,296.7642857142857,284.43571428571425,7.4071428571428575,-10.0,0.0,0.0,-45.294117647058826,0.0035714285714285,0.0071428571428571,0.0,0.0285714285714285,0.0571428571428571,2009-06-22,Ete
8426,82,RHONE-ALPES,23,200926,-11.607142857142858,219.82142857142856,4.2124999999999995,293.33214285714286,284.98214285714283,61.33035714285714,32532.73809523809,35.98710317460318,2.061851851851852,2233.9520202020203,99530.71428571428,288.8571428571429,296.975,285.9357142857142,8.347321428571428,-10.0,0.0,0.0,-44.72222222222222,0.0607142857142857,0.175,0.3571428571428571,0.6857142857142857,1.342857142857143,2009-06-22,Ete
8427,42,ALSACE,30,200925,5.357142857142857,240.71428571428572,2.742857142857143,291.2767857142857,285.5392857142857,71.85714285714286,24205.35714285714,65.72727272727273,3.188679245283019,1684.6938775510205,100195.35714285714,287.56428571428575,295.5285714285714,285.0071428571428,5.1875,-10.0,0.0,0.0,-45.65217391304348,0.2285714285714285,0.4428571428571429,0.7571428571428571,1.7428571428571429,3.6,2009-06-15,Ete
8428,72,AQUITAINE,0,200925,9.910714285714285,233.57142857142856,2.6919642857142856,292.7071428571429,287.1821428571429,73.00892857142858,25266.071428571428,58.59083850931677,3.307509881422925,1780.9433962264152,101571.42857142858,288.5464285714286,297.0285714285714,285.72142857142853,5.196428571428571,-10.0,0.0,0.0,-45.75,0.0950974025974026,0.3339610389610389,0.7357142857142857,1.35,2.814285714285714,2009-06-15,Ete
8429,83,AUVERGNE,11,200925,3.571428571428571,180.3571428571429,2.5321428571428575,290.26428571428573,285.3419642857143,74.85714285714286,29469.642857142855,71.26515151515152,3.911030595813204,1402.717391304348,95465.08928571428,286.6892857142857,294.3914835164835,284.43571428571425,5.165178571428571,-10.0,0.0,0.0,-46.08418367346938,0.1439610389610389,0.350595238095238,0.2291208791208791,1.342857142857143,2.7285714285714286,2009-06-15,Ete
8430,25,BASSE-NORMANDIE,0,200925,8.963844797178131,243.8800705467372,3.443386243386243,288.3794532627866,284.8021384479718,81.00110229276896,25383.92857142857,65.07142857142857,3.7380952380952386,1295.203081232493,101315.09479717811,285.37142857142857,291.89126984126983,281.93571428571425,5.874559082892417,-10.0,0.0,0.0,-45.0,0.0107142857142857,0.1216049382716049,0.1904761904761904,0.4777777777777778,0.9365079365079368,2009-06-15,Ete
8431,26,BOURGOGNE,0,200925,6.428571428571429,257.5,3.066071428571429,291.1107142857143,285.425,72.23214285714286,38285.71428571428,68.125,2.5625,1907.2,99431.60714285714,287.6357142857143,294.84999999999997,284.2928571428571,5.898214285714286,-10.0,0.0,0.0,-43.125,0.1642857142857142,0.4214285714285714,0.5714285714285714,1.7285714285714284,3.5428571428571423,2009-06-15,Ete
8432,53,BRETAGNE,29,200925,12.455357142857142,250.17857142857144,3.644642857142857,288.59375,284.7299107142857,79.24553571428572,20925.380945135206,63.19696385096948,3.366428571428571,1394.3676108374384,101648.4375,285.7375,291.5446428571429,280.5785714285714,6.366964285714285,-10.0,0.0,0.0,-45.0,0.0116071428571428,0.0260714285714285,0.0392857142857142,0.0923076923076923,0.3285714285714285,2009-06-15,Ete
8433,24,CENTRE,0,200925,10.357142857142858,237.1428571428571,2.7044642857142858,290.76696428571427,285.2794642857143,72.49107142857143,30394.80519480519,69.0909090909091,3.562807881773399,1887.797619047619,100554.28571428572,286.54999999999995,295.0821428571429,285.0785714285714,5.166964285714286,-10.0,0.0,0.0,-46.13636363636364,0.0660714285714285,0.1482142857142857,0.2214285714285714,0.6142857142857143,1.5428571428571427,2009-06-15,Ete
8434,21,CHAMPAGNE-ARDENNE,23,200925,10.0,240.3571428571429,2.705357142857143,289.84464285714284,285.75357142857143,78.89285714285714,23464.285714285714,66.25,3.392857142857143,2141.0714285714284,100745.71428571428,285.95714285714286,294.3285714285715,282.15,5.0946428571428575,-10.0,0.0,0.0,-45.0,0.1142857142857143,0.2678571428571428,0.6428571428571429,0.9857142857142857,2.1142857142857143,2009-06-15,Ete
8435,94,CORSE,0,200925,-13.839285714285715,165.53571428571428,3.1401785714285713,296.6973214285714,289.9428571428571,67.83928571428572,22524.10714285714,33.823214285714286,1.556521739130435,2061.9451530612246,101472.41071428572,293.2035714285714,300.475,289.22142857142853,5.5285714285714285,-10.0,0.0,0.0,-45.0,0.0821428571428571,0.1946428571428571,0.4499999999999999,0.8214285714285714,0.5571428571428572,2009-06-15,Ete
8436,43,FRANCHE-COMTE,4,200925,3.928571428571429,214.82142857142856,2.5357142857142856,291.0571428571429,286.66785714285714,77.875,27053.571428571428,72.05357142857143,3.0545454545454547,1296.1538461538462,98836.42857142857,287.87142857142857,295.2,285.0071428571428,5.103571428571429,-10.0,0.0,0.0,-44.72727272727273,0.1964285714285714,0.4472727272727273,1.1538461538461535,1.6615384615384616,3.4,2009-06-15,Ete
8437,23,HAUTE-NORMANDIE,0,200925,11.25,261.07142857142856,3.441071428571429,288.24642857142857,283.3410714285714,74.85714285714286,29851.785714285714,75.3125,4.1923076923076925,1490.75,100395.89285714286,285.0214285714286,292.63571428571424,279.8642857142857,6.503571428571428,-10.0,0.0,0.0,-45.0,0.0571428571428571,0.1035714285714285,0.3571428571428571,0.4571428571428572,0.8857142857142858,2009-06-15,Ete
8438,91,LANGUEDOC-ROUSSILLON,8,200925,-0.2678571428571428,229.55357142857144,4.5410714285714295,296.5758928571429,287.1982142857143,58.89285714285714,30857.142857142855,58.11330561330561,2.458132045088566,2191.2908496732025,101604.73214285714,293.09642857142853,299.9428571428571,291.36428571428564,8.204464285714286,-10.0,0.0,0.0,-45.0,0.0303571428571428,0.1214285714285714,0.0,0.4642857142857143,0.9857142857142858,2009-06-15,Ete
8439,74,LIMOUSIN,162,200925,6.964285714285714,185.17857142857144,2.7142857142857144,290.2142857142857,285.24821428571425,74.44642857142857,41514.28571428572,63.035714285714285,3.0434782608695654,1640.5128205128206,97496.96428571428,286.49285714285713,293.8357142857143,284.15,5.364285714285714,-10.0,0.0,0.0,-46.95652173913044,0.1678571428571428,0.5428571428571428,0.5714285714285714,2.128571428571429,4.314285714285714,2009-06-15,Ete
8440,41,LORRAINE,0,200925,6.428571428571429,257.14285714285717,2.8589285714285713,289.23214285714283,284.4785714285714,75.46428571428571,24928.571428571428,78.92857142857143,3.636363636363636,1391.4634146341464,98054.28571428572,285.90714285714284,293.36428571428576,281.2928571428571,5.576785714285714,-10.0,0.0,0.0,-47.72727272727273,0.0964285714285714,0.3107142857142856,0.4142857142857142,1.2428571428571429,1.8571428571428572,2009-06-15,Ete
8441,73,MIDI-PYRENEES,1,200925,5.697802197802197,233.56043956043953,2.965357142857143,292.35104395604395,286.7561263736264,72.60659340659342,24749.85714285714,69.42559078176726,4.096524565381708,1347.049433899434,97727.42857142857,288.5040659340659,296.3991208791209,287.1214285714285,5.704945054945055,-10.0,0.0,0.0,-43.82142857142857,0.0731588411588411,0.2105914085914086,0.2059340659340659,0.8679120879120878,1.697142857142857,2009-06-15,Ete
8442,31,NORD-PAS-DE-CALAIS,0,200925,12.321428571428571,252.5,3.830357142857143,289.48035714285714,283.6535714285714,70.21428571428571,26375.0,68.03571428571429,4.054545454545455,2055.4545454545455,101504.10714285714,286.79285714285714,293.1642857142857,284.2928571428571,6.526785714285714,-10.0,0.0,0.0,-45.0,0.0036363636363636,0.0654545454545454,0.2461538461538461,0.2615384615384615,2.1666666666666665,2009-06-15,Ete
8443,52,PAYS-DE-LA-LOIRE,0,200925,13.571428571428571,232.1428571428571,2.2392857142857143,290.19107142857143,284.8410714285714,73.125,24160.714285714286,57.98076923076923,3.282608695652174,2583.673469387755,101978.03571428572,285.39285714285717,295.14285714285717,279.43571428571425,4.944642857142857,-10.0,0.0,0.0,-45.0,0.0214285714285714,0.0571428571428571,0.0285714285714285,0.2285714285714286,0.4285714285714285,2009-06-15,Ete
8444,22,PICARDIE,0,200925,11.25,257.32142857142856,4.5928571428571425,288.5285714285714,284.2107142857143,76.98214285714286,33200.0,67.2,3.04,1096.0,101237.85714285714,286.0285714285714,291.2285714285714,283.8642857142857,7.389285714285714,-10.0,0.0,0.0,-45.6,0.0035714285714285,0.0071428571428571,0.0,0.0285714285714285,1.2571428571428571,2009-06-15,Ete
8445,54,POITOU-CHARENTES,0,200925,10.982142857142858,248.75,4.384821428571429,290.68660714285716,285.9321428571428,75.35714285714286,28930.834717607977,68.28125,2.375,1755.496894409938,101427.85714285714,287.33214285714286,294.01785714285717,283.43571428571425,6.682142857142857,-10.0,0.0,0.0,-45.0,0.0071428571428571,0.0375,0.0785714285714285,0.1357142857142857,1.0285714285714287,2009-06-15,Ete
8446,93,PROVENCE-ALPES-COTE-D-AZUR,7,200925,-11.0135582010582,219.79497354497352,4.624503968253968,295.82060185185185,287.2228009259259,60.8493716931217,31195.238095238095,37.82478632478632,1.8375948080381577,3182.121709707917,98637.18088624338,292.1089285714286,299.2053571428571,288.43571428571425,7.916021825396825,-10.0,0.0,0.0,-43.96493212669684,0.0669642857142857,0.0705357142857142,0.0107142857142857,0.2821428571428571,0.5642857142857143,2009-06-15,Ete
8447,11,ILE-DE-FRANCE,9,200925,11.428571428571429,248.03571428571428,3.1107142857142853,289.62857142857143,284.0571428571429,71.82142857142857,22332.14285714286,59.629629629629626,3.111111111111111,2482.6785714285716,101106.78571428572,285.65,293.90000000000003,281.43571428571425,5.948214285714286,-10.0,0.0,0.0,-45.0,0.1035714285714285,0.3035714285714285,0.6857142857142857,1.2714285714285716,2.514285714285714,2009-06-15,Ete
8448,82,RHONE-ALPES,21,200925,0.4675324675324676,217.85064935064935,4.0064935064935066,294.28389610389604,286.1406655844156,62.80048701298701,28447.727272727272,50.72077922077922,2.4258241758241756,1663.392857142857,100129.14772727274,290.3870879120879,298.37417582417584,288.0785714285714,8.034886363636364,-10.0,0.0,0.0,-44.86363636363636,0.0507142857142857,0.1778571428571428,0.4499999999999999,0.7999999999999999,1.542857142857143,2009-06-15,Ete
8449,42,ALSACE,0,200924,17.5,209.6428571428571,3.205357142857143,290.92857142857144,284.09464285714284,67.23214285714286,24642.85714285714,64.18181818181819,2.907407407407407,1617.3076923076924,99825.35714285714,286.12142857142857,295.0142857142857,283.8642857142857,6.1625000000000005,-10.0,0.0,0.0,-44.72727272727273,0.0571428571428571,0.2428571428571428,0.5857142857142856,0.9571428571428572,2.2857142857142856,2009-06-08,Ete
8450,72,AQUITAINE,6,200924,16.339285714285715,180.9821428571429,2.942857142857143,292.6758928571428,287.64196428571427,74.97321428571428,25151.785714285714,64.8076923076923,3.586666666666667,1985.3265306122448,101022.58928571428,288.4,297.36071428571427,285.9357142857142,5.733035714285714,-10.0,0.0,0.0,-44.42307692307692,0.1285714285714285,0.2696428571428571,0.4428571428571428,1.0857142857142856,2.0714285714285716,2009-06-08,Ete
