Id,week,region_code,region_name,TauxGrippe,week_year,tend,dd,ff,t,td,u,vv,n,nbas,hbas,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,tw,raf10,rafper,per,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24
7940,200948,93,PROVENCE-ALPES-COTE-D-AZUR,968,200948,-39.82142857142857,216.65178571428572,4.320535714285715,284.60625,279.74285714285713,73.30357142857143,29234.357696567004,52.97622063467937,3.2111166417786627,2253.9036544850496,98636.16071428571,85000.0,14625.357142857143,,281.4214285714286,,287.3339285714286,,277.3404761904762,,17.233333333333334,7.541964285714286,-10.0,0.0,0.0,-46.13636363636364,0.13303571428571426,0.2767857142857143,0.5464285714285715,0.925,0.48571428571428577
7941,200948,11,ILE-DE-FRANCE,324,200948,-31.964285714285715,224.10714285714286,6.716071428571429,283.15535714285716,280.2446428571429,82.48214285714286,20082.14285714286,73.75,5.02,964.1509433962265,99733.21428571429,,,,281.7285714285714,,284.54285714285714,,280.43571428571425,,15.216666666666667,13.589285714285714,-10.0,0.0,0.0,-45.283018867924525,0.06071428571428572,0.34285714285714286,0.5571428571428572,1.3857142857142857,2.2
7942,200948,82,RHONE-ALPES,1067,200948,-44.91071428571429,145.80357142857144,3.4785714285714286,283.93035714285713,278.98571428571427,73.27678571428572,32526.785714285714,67.4537037037037,3.3219607843137253,1504.5,99799.91071428571,,,,280.2071428571429,,286.74642857142857,,278.15,,17.4375,6.655357142857143,-10.0,0.0,0.0,-44.72222222222222,0.35892857142857143,0.5267857142857143,0.07857142857142857,0.18571428571428572,0.3142857142857143
7943,200947,42,ALSACE,258,200947,5.178571428571429,172.67857142857142,2.2607142857142857,282.29285714285714,280.2339285714286,87.66071428571429,14530.357142857143,62.589285714285715,3.6538461538461537,2163.0232558139537,100208.92857142857,,,,278.7,,285.75,,276.2928571428571,,,4.557142857142857,-10.0,0.0,0.0,-44.72727272727273,0.03214285714285715,0.16071428571428573,0.14285714285714285,0.6,1.2571428571428573
7944,200947,72,AQUITAINE,328,200947,30.178571428571427,148.21428571428572,2.73125,285.79017857142856,283.65892857142853,87.91964285714286,15917.857142857141,64.19444444444444,4.1657427937915745,2359.0,101302.41071428571,,,,282.4857142857143,,288.9107142857143,,281.22142857142853,,,5.1223214285714285,-10.0,0.0,0.0,-45.3,0.05535714285714286,0.1125,0.15,0.4571428571428572,1.0
7945,200947,83,AUVERGNE,263,200947,17.142857142857142,182.94642857142856,3.3991071428571424,284.50982142857146,279.3482142857143,72.57142857142857,32165.450310559005,57.03637566137566,2.935416666666667,2699.701086956522,95349.28571428571,85000.0,15766.0,,280.75,,287.80357142857144,,278.57857142857137,,16.099999999999998,7.070535714285715,-10.0,0.0,0.0,-44.31818181818181,0.008928571428571428,0.019642857142857146,0.04285714285714286,0.05,0.11428571428571428
7946,200947,25,BASSE-NORMANDIE,186,200947,6.19047619047619,206.07142857142856,7.352976190476191,285.2482142857143,282.9220238095238,86.02380952380952,20539.00709219858,72.28536767450542,4.46957506406818,1283.71759705439,100495.2380952381,,,,283.64285714285717,,286.7857142857143,,281.15,,16.375,12.036309523809523,-10.0,0.0,0.0,-45.97826086956522,0.07796536796536796,0.23011463844797178,0.4595238095238095,0.7984126984126984,1.173015873015873
7947,200947,26,BOURGOGNE,407,200947,8.181818181818182,160.71428571428572,2.1767857142857143,282.2910714285714,280.6732142857143,90.55357142857143,17375.0,79.42857142857143,3.6,1610.8333333333333,99360.17857142857,,,,279.00714285714287,,285.32142857142856,,276.57857142857137,,,4.248214285714286,-10.0,0.0,0.0,-54.0,0.03928571428571429,0.10545454545454545,0.38571428571428573,0.5428571428571428,0.9142857142857143
7948,200947,53,BRETAGNE,364,200947,19.10470779220779,212.54464285714286,7.319642857142857,285.8151785714286,283.2816964285714,84.99107142857143,16722.825997633292,78.55658596848772,4.913403263403263,1107.7283281733746,100622.27678571429,,,,284.35357142857146,,287.21964285714284,,282.5785714285714,,16.774618055555557,12.643400974025974,-10.0,0.0,0.0,-44.285714285714285,0.12238636363636364,0.3973701298701299,0.8483516483516483,1.5815934065934065,3.085714285714286
7949,200947,24,CENTRE,568,200947,16.785714285714285,169.82142857142856,3.474107142857143,284.2,281.8107142857143,85.88392857142857,21268.667328042327,70.40305010893246,4.936454849498327,1938.076923076923,100196.875,,,,281.49285714285713,,286.95,,280.2928571428571,,14.675,6.239285714285714,-10.0,0.0,0.0,-47.088122605363985,0.05892857142857143,0.2267857142857143,0.2714285714285714,0.9714285714285714,1.6285714285714286
7950,200947,21,CHAMPAGNE-ARDENNE,1191,200947,5.892857142857143,177.67857142857142,3.7232142857142856,283.85,280.91964285714283,83.10714285714286,16660.714285714286,63.214285714285715,4.260869565217392,1921.7391304347825,100461.60714285714,,,,280.68571428571425,,286.5285714285714,,279.57857142857137,,17.5,6.382142857142857,-10.0,0.0,0.0,-45.0,0.06785714285714285,0.275,0.5714285714285714,1.1857142857142857,2.314285714285714
7951,200947,94,CORSE,241,200947,10.0,137.5,2.3,286.7732142857143,283.3017857142857,80.8125,19748.214285714286,53.25892857142857,2.1845238095238098,2667.401960784314,102302.41071428571,,,,282.7214285714286,,290.1928571428572,,280.4357142857142,,,3.7792857142857144,-10.0,0.0,,,0.0018181818181818182,0.014545454545454545,0.04615384615384616,0.06153846153846154,0.11666666666666668
7952,200947,43,FRANCHE-COMTE,720,200947,7.321428571428571,166.96428571428572,2.7910714285714286,282.825,280.9660714285714,88.89285714285714,18053.571428571428,64.36363636363636,3.5319148936170213,2465.909090909091,98849.46428571429,,,,279.65,,285.6714285714286,,278.15,,,5.017857142857143,-10.0,0.0,0.0,-45.0,0.060714285714285714,0.17142857142857143,0.38571428571428573,0.6714285714285715,1.4000000000000001
7953,200947,23,HAUTE-NORMANDIE,595,200947,2.142857142857143,190.53571428571428,5.753571428571428,284.125,282.0857142857143,87.78571428571429,26508.928571428572,79.7560975609756,4.391304347826087,1688.75,99684.28571428571,,,,282.18571428571425,,286.0,,281.43571428571425,,14.4,9.25,-10.0,0.0,0.0,-45.0,0.075,0.2571428571428572,0.34285714285714286,1.0571428571428572,1.4000000000000001
7954,200947,91,LANGUEDOC-ROUSSILLON,617,200947,23.681478405315616,144.15616246498598,2.4005952380952382,287.6900385154062,285.1997023809524,85.75577731092437,12452.170868347339,79.22847399829497,4.554853723404255,1419.1326530612246,101922.76610644258,,,,285.31098901098903,,289.9664835164835,,283.4,,,4.226969696969697,-10.0,0.0,0.0,-47.5,0.0,0.007357142857142858,0.02197802197802198,0.029761904761904767,0.04857142857142857
7955,200947,74,LIMOUSIN,1470,200947,21.428571428571427,174.10714285714286,3.4732142857142856,284.1482142857143,281.45,84.44642857142857,22821.428571428572,73.48484848484848,4.25,1995.8064516129032,97237.32142857143,,,,281.7,,286.5285714285714,,281.15,,,6.714285714285714,-10.0,0.0,0.0,-44.11764705882353,0.12142857142857143,0.3,0.07142857142857142,1.1857142857142857,2.1714285714285713
7956,200947,41,LORRAINE,361,200947,5.535714285714286,196.42857142857142,4.453571428571428,283.7785714285714,280.56428571428575,81.53571428571429,34254.545454545456,75.0,4.166666666666667,1707.0588235294117,97871.25,,,,281.54285714285714,,285.85714285714283,,280.0071428571428,,,7.373214285714286,-10.0,0.0,0.0,-46.95652173913044,0.07857142857142858,0.25357142857142856,0.4857142857142857,0.8571428571428571,1.7142857142857142
7957,200947,73,MIDI-PYRENEES,480,200947,27.071428571428573,156.82142857142858,2.8346428571428572,285.6278571428571,282.0757142857143,80.16071428571429,19180.35714285714,60.585317460317455,3.1709896922831304,2710.976821995701,97605.89285714286,,,,282.66857142857145,,288.38714285714286,,280.74999999999994,,,5.795357142857143,-10.0,0.0,0.0,-43.164188752424046,0.015,0.03866233766233766,0.047032967032967034,0.16153846153846155,0.3276190476190476
7958,200947,31,NORD-PAS-DE-CALAIS,1064,200947,-5.178571428571429,207.32142857142858,6.516071428571428,284.4892857142857,281.6928571428571,83.375,30839.285714285714,69.19642857142857,4.423076923076923,2417.3076923076924,100835.17857142857,,,,282.39285714285717,,286.3,,281.72142857142853,,15.799999999999999,10.6,-10.0,0.0,0.0,-45.27272727272727,0.1285714285714286,0.24285714285714285,0.08571428571428572,1.0571428571428572,1.8285714285714285
7959,200947,52,PAYS-DE-LA-LOIRE,355,200947,22.857142857142858,194.46428571428572,3.867857142857143,285.18928571428575,283.5232142857143,90.0,13057.142857142857,65.12962962962963,4.621621621621622,1598.3720930232557,101344.64285714286,,,,282.5571428571429,,287.15714285714284,,279.0071428571428,,16.5,6.883928571428571,-10.0,0.0,,,0.11071428571428572,0.5464285714285715,1.5142857142857142,2.0714285714285716,3.1714285714285713
7960,200947,22,PICARDIE,171,200947,-3.9285714285714284,186.78571428571428,5.694642857142857,284.725,281.7625,82.41071428571429,22814.814814814814,70.92592592592592,3.3703703703703702,2396.296296296296,100480.35714285714,,,,282.8857142857143,,286.35,,282.0071428571428,,15.719999999999999,9.494642857142859,-10.0,0.0,0.0,-45.55555555555556,0.03214285714285715,0.13214285714285715,0.15714285714285717,0.6142857142857142,1.0857142857142856
7961,200947,54,POITOU-CHARENTES,579,200947,24.478896103896105,181.84415584415584,5.182597402597403,285.6632142857143,283.3135227272727,86.10811688311688,18078.636363636364,77.54545454545455,4.416666666666667,766.1939102564103,101000.16233766233,,,,283.4747252747253,,287.61978021978024,,281.15,,18.275,8.36900974025974,-10.0,0.0,,,0.18207792207792206,0.42743506493506495,0.5571428571428572,1.798901098901099,3.0
7962,200947,93,PROVENCE-ALPES-COTE-D-AZUR,642,200947,10.246753246753247,167.00892857142856,4.054464285714285,286.6424107142857,282.03839285714287,75.40625,19007.93650793651,52.40917107583774,2.745395127748069,2333.7312844759654,99239.77678571429,85000.0,15246.964285714286,,283.77857142857147,,289.21785714285716,,280.53095238095233,,,6.543750000000001,-10.0,0.0,0.0,-46.013513513513516,0.004464285714285715,0.022321428571428575,0.053571428571428575,0.09285714285714286,0.12142857142857143
7963,200947,11,ILE-DE-FRANCE,332,200947,5.357142857142857,207.32142857142858,3.9339285714285714,284.60535714285714,282.2142857142857,85.78571428571429,18817.85714285714,66.58181818181818,4.377777777777778,936.1702127659574,100640.53571428571,,,,282.4642857142857,,286.6642857142857,,280.43571428571425,,15.066666666666668,7.6571428571428575,-10.0,0.0,0.0,-44.15094339622642,0.11071428571428572,0.32142857142857145,0.37142857142857144,1.2571428571428573,2.542857142857143
7964,200947,82,RHONE-ALPES,1042,200947,17.142857142857142,147.05357142857142,2.8767857142857145,286.21964285714284,282.24375,78.42857142857143,21348.214285714286,60.04960317460318,2.5833333333333335,3262.685185185185,100355.08928571429,,,,282.7607142857143,,289.3178571428572,,280.7928571428571,,16.725,5.798214285714286,-10.0,0.0,0.0,-45.27777777777778,0.01607142857142857,0.05,0.10714285714285714,0.17142857142857143,0.2142857142857143
7965,200946,42,ALSACE,203,200946,13.392857142857142,196.96428571428572,2.375,280.42857142857144,278.90714285714284,90.53571428571429,13391.07142857143,81.30909090909091,4.74,1256.6,99448.21428571429,,,,277.6,,282.5357142857143,,275.2928571428571,,,4.6499999999999995,-10.0,0.0,0.0,-45.0,0.09285714285714286,0.32142857142857145,0.6571428571428571,1.3142857142857143,2.4857142857142853
7966,200946,72,AQUITAINE,130,200946,0.8928571428571428,156.96428571428572,2.6285714285714286,284.0776785714286,282.0625,88.24107142857143,20527.678571428572,83.80208333333334,4.6425,1512.7725236436038,100622.41071428571,,,,281.30357142857144,,286.38214285714287,,279.7928571428571,,,4.7839285714285715,-10.0,0.0,0.0,-45.13574660633484,0.1232142857142857,0.39642857142857146,0.9857142857142858,1.5714285714285716,4.071428571428571
7967,200946,83,AUVERGNE,185,200946,13.839285714285715,210.44642857142856,3.5482142857142858,280.6723214285714,277.2758928571429,80.09821428571429,25955.178571428572,82.80792124542126,4.222091194968553,1328.8155136268344,94560.17857142858,85000.0,15495.892857142857,,277.425,,282.76785714285717,,275.5071428571428,,19.2875,7.05625,-10.0,0.0,0.0,-44.986413043478265,0.023214285714285715,0.055357142857142855,0.021428571428571432,0.2142857142857143,0.47142857142857153
7968,200946,25,BASSE-NORMANDIE,220,200946,-8.066037735849056,183.5893980233603,6.597405660377358,283.87193396226417,281.70588499550763,86.93092991913745,18017.80303030303,80.55361305361305,4.865881032547699,873.8916947250282,99907.56850853549,,,,281.7452380952381,,285.34285714285716,,278.72142857142853,,18.66736111111111,10.832502246181491,-10.0,0.0,0.0,-45.9375,0.1407967818345177,0.427804868087887,0.545054945054945,1.8333333333333333,3.9904761904761905
7969,200946,26,BOURGOGNE,245,200946,12.857142857142858,234.28571428571428,3.267857142857143,280.6410714285714,279.0464285714286,90.07142857142857,20935.714285714286,97.04,5.0,681.875,98590.35714285714,,,,277.85,,282.31428571428575,,276.2928571428571,,,5.703571428571428,-10.0,0.0,0.0,-48.0,0.06071428571428572,0.22142857142857145,0.2571428571428572,0.8285714285714285,1.6285714285714286
7970,200946,53,BRETAGNE,218,200946,-17.32142857142857,200.3125,6.593303571428572,284.92589285714286,282.84151785714283,87.67857142857143,12627.084920309386,83.77317273579578,5.934772459708522,949.8145703933748,99981.875,,,,282.9392857142857,,286.59285714285716,,279.7928571428571,,18.382554945054945,11.394642857142857,-10.0,0.0,0.0,-45.348837209302324,0.25625,0.7026785714285715,1.3714285714285714,2.742857142857143,8.1
7971,200946,24,CENTRE,418,200946,-0.3571428571428572,194.64285714285717,3.7178571428571425,282.91785714285714,280.2285714285714,84.15178571428572,21125.0,84.71565934065933,4.05,2192.1497584541066,99507.41071428571,,,,280.28214285714284,,285.0892857142857,,278.86428571428564,,15.15,6.49375,-10.0,0.0,0.0,-46.875,0.025000000000000005,0.11607142857142858,0.20714285714285718,0.45000000000000007,0.9857142857142857
7972,200946,21,CHAMPAGNE-ARDENNE,431,200946,5.0,203.21428571428572,4.048214285714286,281.7767857142857,279.34285714285716,85.375,13975.0,86.85714285714286,4.961538461538462,1344.2307692307693,99763.21428571429,,,,278.9785714285714,,283.75714285714287,,276.8642857142857,,,6.5946428571428575,-10.0,0.0,0.0,-45.0,0.05,0.07857142857142858,0.24285714285714285,0.3,0.6285714285714287
7973,200946,94,CORSE,83,200946,38.92857142857143,148.57142857142856,2.56875,285.60267857142856,281.56339285714284,77.54464285714286,25339.285714285714,52.635714285714286,2.0612244897959187,1474.325980392157,101130.35714285714,,,,281.7142857142857,,288.22499999999997,,279.43571428571425,,,4.620535714285714,-10.0,0.0,,,0.03928571428571429,0.22566137566137565,0.09285714285714287,0.8571428571428572,2.242857142857143
7974,200946,43,FRANCHE-COMTE,288,200946,18.214285714285715,161.96428571428572,2.0642857142857145,279.98035714285714,278.8535714285714,92.98214285714286,13308.92857142857,82.63636363636364,4.611111111111111,1136.5384615384614,98056.42857142857,,,,277.8642857142857,,281.7714285714286,,276.0071428571428,,,3.857407407407407,-10.0,0.0,0.0,-45.27272727272727,0.08727272727272727,0.3054545454545455,0.35714285714285715,1.2,2.4285714285714284
7975,200946,23,HAUTE-NORMANDIE,451,200946,-5.0,201.25,5.489285714285714,282.4160714285714,280.2839285714286,87.35714285714286,20200.0,83.85106382978724,4.769230769230769,1126.341463414634,99085.53571428571,,,,280.0,,284.4428571428571,,277.2928571428571,,17.666666666666668,8.894642857142857,-10.0,0.0,0.0,-44.44444444444444,0.04642857142857143,0.125,0.18571428571428572,0.4857142857142857,1.2
7976,200946,91,LANGUEDOC-ROUSSILLON,457,200946,23.132598784194528,195.30219780219778,4.162156593406594,285.5694368131868,280.55631868131866,73.56662087912088,26753.571428571428,77.35294117647058,4.21236559139785,1568.3789424860854,101019.45741758242,,,,282.45384615384614,,287.3708791208791,,280.22142857142853,,17.735,7.461332417582417,-10.0,0.0,0.0,-50.76923076923077,0.0,0.008928571428571428,0.0071428571428571435,0.03571428571428571,0.07142857142857142
7977,200946,74,LIMOUSIN,965,200946,5.714285714285714,179.64285714285714,3.225,281.5678571428571,280.00178571428575,90.32142857142857,20694.64285714286,89.24324324324324,4.96,1033.5294117647059,96519.10714285714,,,,279.67857142857144,,283.12142857142857,,278.0071428571428,,,6.096428571428571,-10.0,0.0,0.0,-44.44444444444444,0.050909090909090904,0.18545454545454548,0.6307692307692307,0.7384615384615384,2.1
7978,200946,41,LORRAINE,158,200946,10.0,219.82142857142858,4.023214285714286,280.4625,278.8482142857143,90.23214285714286,20847.272727272728,97.6829268292683,6.65,716.3888888888889,97125.35714285714,,,,278.6,,282.0571428571429,,277.2928571428571,,17.5,6.989285714285714,-10.0,0.0,0.0,-45.714285714285715,0.16785714285714287,0.35714285714285715,0.7714285714285715,1.6142857142857143,3.142857142857143
7979,200946,73,MIDI-PYRENEES,278,200946,10.107142857142858,189.67857142857142,3.1464285714285714,282.91785714285714,280.00107142857144,83.225,20771.078643578643,80.93113912231559,4.336640211640211,1697.0568783068782,96873.03571428571,,,,279.81857142857143,,285.34142857142854,,277.94999999999993,,15.11,6.226428571428571,-10.0,0.0,0.0,-43.66766660152433,0.1235974025974026,0.41423376623376623,0.6914285714285714,1.7556043956043959,4.772380952380952
7980,200946,31,NORD-PAS-DE-CALAIS,1000,200946,-4.642857142857143,205.0,5.628571428571428,282.8482142857143,280.5410714285714,86.19642857142857,23732.14285714286,80.71428571428571,5.2592592592592595,1269.6363636363637,100271.25,,,,280.84285714285716,,284.5214285714286,,279.72142857142853,,16.95,9.244642857142859,-10.0,0.0,0.0,-45.27272727272727,0.05714285714285715,0.18928571428571428,0.39999999999999997,0.7142857142857143,1.3142857142857143
7981,200946,52,PAYS-DE-LA-LOIRE,58,200946,-10.535714285714286,183.75,4.364285714285715,284.3267857142857,282.2910714285714,87.91071428571429,15101.785714285714,83.70370370370371,5.222222222222222,971.6326530612245,100664.28571428571,,,,282.2642857142857,,285.95714285714286,,279.2928571428571,,15.95,7.698214285714286,-10.0,0.0,,,0.15,0.5107142857142858,1.1,2.085714285714286,4.371428571428572
7982,200946,22,PICARDIE,192,200946,-5.714285714285714,207.32142857142858,5.119642857142857,282.8071428571429,280.39285714285717,85.58928571428571,20696.428571428572,70.17857142857143,3.3214285714285716,1310.7142857142858,99911.42857142857,,,,279.9785714285714,,285.0142857142857,,278.43571428571425,,15.933333333333332,8.519642857142857,-10.0,0.0,0.0,-45.0,0.09642857142857143,0.19642857142857142,0.2571428571428572,0.7857142857142857,1.5999999999999999
7983,200946,54,POITOU-CHARENTES,52,200946,-5.625,186.875,5.523214285714285,284.35,281.9839285714286,85.98214285714286,20126.964285714286,88.63125,5.76,975.3125,100296.96428571429,,,,282.3464285714286,,285.9964285714285,,279.15,,19.46666666666667,8.76875,-10.0,0.0,,,0.07678571428571429,0.17353896103896105,0.2785714285714286,0.720879120879121,1.0628571428571427
7984,200946,93,PROVENCE-ALPES-COTE-D-AZUR,287,200946,22.624625374625374,216.19162087912088,4.061778846153846,284.934478021978,279.60985576923076,71.26510989010988,30075.20325203252,56.32454270249287,3.035498324709055,2007.5447570332483,98275.10302197802,85000.0,14806.153846153846,,281.56130952380954,,287.46547619047624,,278.9595238095238,,19.0,7.029601648351648,-10.0,0.0,0.0,-46.31118881118881,0.008585164835164836,0.05212912087912088,0.0035714285714285718,0.05595238095238096,0.0642857142857143
7985,200946,11,ILE-DE-FRANCE,325,200946,-0.7142857142857143,210.71428571428572,3.919642857142857,282.8357142857143,280.13392857142856,84.05357142857143,17207.14285714286,74.69090909090909,3.36,1585.2,99981.96428571429,,,,280.2,,284.8642857142857,,277.57857142857137,,17.375,7.916071428571429,-10.0,0.0,0.0,-44.72727272727273,0.0,0.014545454545454545,0.1285714285714286,0.1285714285714286,0.17142857142857143
7986,200946,82,RHONE-ALPES,327,200946,23.125,182.67857142857144,3.911607142857143,282.6642857142857,279.01160714285714,79.03571428571428,18699.10714285714,80.58928571428572,4.555555555555555,1448.1481481481483,99476.78571428571,,,,280.2107142857143,,284.1642857142857,,278.7928571428571,,18.674999999999997,7.989285714285714,-10.0,0.0,0.0,-45.0,0.019642857142857142,0.060714285714285714,0.0642857142857143,0.23571428571428574,0.5142857142857142
7987,200945,42,ALSACE,174,200945,-2.6785714285714284,196.60714285714286,3.669642857142857,281.3178571428571,278.8392857142857,85.01785714285714,18369.64285714286,79.57142857142857,5.425925925925926,1099.6296296296296,98430.89285714286,,,,279.15,,283.4142857142857,,277.2928571428571,,,7.101785714285714,-10.0,0.0,0.0,-45.0,0.10357142857142858,0.39999999999999997,0.9142857142857144,1.5857142857142856,3.142857142857143
7988,200945,72,AQUITAINE,61,200945,-8.84090909090909,248.02272727272728,4.795016233766233,284.40665584415586,282.47537337662334,88.22694805194806,18167.905844155845,89.2032967032967,6.0625,576.7132749326146,100176.52597402598,,,,282.7,,286.49285714285713,,282.2928571428571,,15.540000000000001,9.595974025974026,-10.0,0.0,0.0,-44.5,0.7416233766233766,2.041948051948052,5.592857142857143,8.678571428571429,16.457142857142856
7989,200945,83,AUVERGNE,67,200945,-11.071428571428573,223.39285714285714,2.9178571428571427,279.90625,276.37857142857143,79.0625,25172.39010989011,76.64128151260505,5.1201923076923075,894.1369047619048,93772.14285714286,85000.0,14975.892857142857,,277.37142857142857,,282.66785714285714,,275.50714285714287,,13.9,7.0875,-10.0,0.0,0.0,-45.71328671328671,0.1642857142857143,0.5339285714285714,1.2000000000000002,2.107142857142857,4.171428571428571
7990,200945,25,BASSE-NORMANDIE,72,200945,9.87622254288921,240.23160173160173,6.9982900432900434,283.0734632034632,280.6591341991342,85.36396103896105,22504.675324675325,80.09683299156984,5.275974025974026,751.3392857142857,99065.25216450216,,,,281.0380952380952,,284.90714285714284,,278.2928571428571,,18.490909090909092,11.437380952380954,-10.0,0.0,0.0,-46.13636363636364,0.19303030303030302,0.6706709956709958,1.1721611721611722,2.712087912087912,6.655555555555555
7991,200945,26,BOURGOGNE,115,200945,-4.285714285714286,202.85714285714286,3.8035714285714284,280.6,278.7232142857143,88.66071428571429,36044.642857142855,85.36363636363636,4.625,729.4871794871794,97668.92857142857,,,,278.3642857142857,,283.0,,276.2928571428571,,,6.848214285714286,-10.0,0.0,0.0,-50.0,0.19285714285714287,0.6,1.0857142857142856,2.685714285714286,5.514285714285714
7992,200945,53,BRETAGNE,159,200945,10.3125,272.5446428571429,7.439732142857143,283.70771103896107,280.55365259740256,81.45616883116884,15438.416149068324,80.15575684380032,5.421700847689363,710.3947480464836,99494.86607142858,,,,281.58178571428573,,285.4603571428571,,279.0071428571428,,17.245538960012645,13.991964285714287,-10.0,0.0,0.0,-43.92857142857143,0.32543604651162794,0.8844642857142857,1.6335714285714285,3.7873076923076923,8.557142857142857
7993,200945,24,CENTRE,273,200945,1.7857142857142856,221.875,4.558035714285714,282.1616071428572,279.67857142857144,85.0,25611.607142857145,69.81382978723404,4.982142857142858,947.3214285714286,98642.58928571429,,,,280.0892857142857,,284.37857142857143,,279.00714285714287,,,8.370535714285715,-10.0,0.0,0.0,-46.14285714285714,0.1464285714285714,0.4267857142857143,1.2857142857142856,1.9857142857142858,5.142857142857142
7994,200945,21,CHAMPAGNE-ARDENNE,270,200945,8.363636363636363,206.1818181818182,5.292727272727273,281.26272727272726,278.87,85.4,16648.14814814815,70.74074074074075,5.0,712.9629629629629,98754.90909090909,,,,278.8,,283.9642857142857,,277.72142857142853,,,8.538181818181819,-10.0,0.0,0.0,-44.44444444444444,0.18545454545454546,0.5818181818181818,1.9076923076923078,2.4,5.028571428571429
7995,200945,94,CORSE,110,200945,-40.357142857142854,174.46428571428572,3.848214285714286,286.67857142857144,281.28392857142853,71.94642857142857,25294.84126984127,69.15598290598291,3.6400709219858154,985.0555555555555,100193.57142857143,,,,283.69642857142856,,289.1892857142857,,281.86428571428564,,18.510416666666668,8.060714285714287,-10.0,0.0,,,0.19386363636363635,0.8613095238095237,1.7928571428571427,3.469230769230769,6.695238095238095
7996,200945,43,FRANCHE-COMTE,227,200945,-7.5,166.42857142857142,2.7214285714285715,280.59285714285716,278.2375,86.03571428571429,20178.571428571428,77.67857142857143,5.482142857142857,1082.142857142857,97098.92857142857,,,,277.74285714285713,,282.8285714285714,,276.0071428571428,,14.4,5.639285714285714,-10.0,0.0,0.0,-45.0,0.08571428571428572,0.37857142857142856,0.5571428571428572,1.542857142857143,2.942857142857143
7997,200945,23,HAUTE-NORMANDIE,300,200945,13.035714285714286,211.07142857142858,5.039285714285714,281.0875,280.0875,93.58928571428571,23583.928571428572,89.8936170212766,6.074074074074074,625.9615384615385,98091.07142857143,,,,279.12142857142857,,283.14285714285717,,277.2928571428571,,,8.685714285714285,-10.0,0.0,0.0,-45.6,0.26071428571428573,1.0035714285714286,2.3285714285714287,4.1,10.114285714285716
7998,200945,91,LANGUEDOC-ROUSSILLON,236,200945,-24.10551948051948,270.6363636363636,5.8552110389610394,285.84285714285716,278.93331168831173,64.11152597402597,36767.045454545456,68.75252525252525,3.306595365418895,1597.6924916307987,100347.79220779221,,,,283.3739010989011,,288.2233516483517,,280.86428571428564,,16.639473684210525,11.026363636363637,-10.0,0.0,0.0,-47.36842105263158,0.019805194805194805,0.09093915343915343,0.03571428571428571,0.3708791208791209,0.7
7999,200945,74,LIMOUSIN,153,200945,-9.285714285714286,231.25,3.805357142857143,280.66964285714283,279.7017857142857,93.875,21692.85714285714,88.71428571428571,6.0,338.84615384615387,95792.32142857143,,,,279.0214285714286,,282.7142857142857,,278.15,,,8.280357142857143,-10.0,0.0,0.0,-45.0,0.6107142857142858,1.6500000000000001,4.085714285714286,7.585714285714286,15.771428571428572
8000,200945,41,LORRAINE,256,200945,2.142857142857143,212.32142857142858,4.903571428571429,280.05892857142857,278.39285714285717,89.39285714285714,32265.454545454544,95.42857142857143,6.875,461.0416666666667,96129.82142857143,,,,278.6642857142857,,281.6642857142857,,278.15,,,8.5375,-10.0,0.0,0.0,-45.0,0.17142857142857143,0.7214285714285714,1.2857142857142858,3.1142857142857143,6.085714285714286
8001,200945,73,MIDI-PYRENEES,87,200945,-15.482479784366578,248.18121693121694,4.695634920634921,282.1661507936508,279.68527777777774,85.09616402116401,15949.380607315392,88.25839118255998,6.244775516052112,689.3162670662671,96379.74074074074,,,,280.5157142857143,,284.36,,279.74999999999994,,16.46785714285714,9.843716931216932,-10.0,0.0,0.0,-43.12858621353615,0.4849730458221024,1.3906199460916442,2.945194805194805,5.694285714285714,10.297142857142857
8002,200945,31,NORD-PAS-DE-CALAIS,248,200945,19.642857142857142,205.0,4.810714285714285,281.2339285714286,279.5767857142857,89.58928571428571,27410.714285714286,70.0,5.037735849056604,1321.698113207547,99180.71428571429,,,,279.25714285714287,,283.5,,278.2928571428571,,,8.158928571428572,-10.0,0.0,0.0,-45.0,0.25357142857142856,0.775,1.657142857142857,3.1999999999999997,7.885714285714286
8003,200945,52,PAYS-DE-LA-LOIRE,63,200945,2.3214285714285716,261.7857142857143,4.171428571428572,283.0625,280.75714285714287,86.07142857142857,21785.714285714286,71.45454545454545,4.1875,1252.7272727272727,100025.17857142857,,,,279.64285714285717,,285.75,,276.43571428571425,,14.766666666666666,8.423214285714286,-10.0,0.0,,,0.225,0.6785714285714286,1.2,2.6142857142857143,7.942857142857143
8004,200945,22,PICARDIE,121,200945,12.909090909090908,206.36363636363637,4.8509090909090915,281.69545454545454,280.01,89.32727272727273,14370.37037037037,89.25925925925925,6.5,385.18518518518516,98845.81818181818,,,,280.2357142857143,,283.4642857142857,,279.43571428571425,,,8.605454545454545,-10.0,0.0,0.0,-45.55555555555556,0.43272727272727274,1.6654545454545453,2.8714285714285714,6.428571428571429,14.571428571428571
