Id,region_code,region_name,TauxGrippe,week_year,date,saison,tminsol,nbas,n,td,ff,t,u,vv,TauxGrippe_lag1,TauxGrippe_lag2,TauxGrippe_lag3,TauxGrippe_lag4,TauxGrippe_ma4,TauxGrippe_ma8
11612,22,PICARDIE,0,200637,2006-09-11,Automne,286.43571428571425,3.1923076923076925,68.78571428571429,289.1196428571429,3.601785714285714,292.30357142857144,83.25,10908.92857142857,0.0,0.0,0.0,0.0,0.0,0.0
11590,22,PICARDIE,0,200638,2006-09-18,Automne,285.15,3.269230769230769,60.535714285714285,286.9428571428571,4.473214285714286,290.6714285714286,80.32142857142857,24535.714285714286,0.0,0.0,0.0,0.0,0.0,0.0
11568,22,PICARDIE,0,200639,2006-09-25,Automne,285.57857142857137,3.821428571428571,76.25,286.6357142857143,4.057142857142857,289.45535714285717,84.33928571428571,18017.85714285714,0.0,0.0,0.0,0.0,0.0,0.0
11546,22,PICARDIE,11,200640,2006-10-02,Automne,283.8642857142857,3.740740740740741,77.96296296296296,284.13363636363636,5.754545454545455,287.0336363636364,83.25454545454545,25962.962962962964,0.0,0.0,0.0,0.0,2.75,1.375
11524,22,PICARDIE,18,200641,2006-10-09,Automne,283.2928571428571,2.875,66.10714285714286,285.5160714285714,3.8589285714285713,287.43392857142857,88.76785714285714,13310.714285714286,11.0,0.0,0.0,0.0,7.25,3.625
11502,22,PICARDIE,12,200642,2006-10-16,Automne,283.43571428571425,3.96,75.53571428571429,285.0875,5.251785714285715,287.41964285714283,86.39285714285714,19596.428571428572,18.0,11.0,0.0,0.0,10.25,5.125
11480,22,PICARDIE,49,200643,2006-10-23,Automne,284.8642857142857,4.5,92.5,285.7857142857143,4.923214285714286,287.6875,88.55357142857143,21464.285714285714,12.0,18.0,11.0,0.0,22.5,11.25
11458,22,PICARDIE,0,200644,2006-10-30,Automne,274.2928571428571,2.4615384615384617,54.82142857142857,279.0464285714286,3.5785714285714287,280.9428571428571,88.39285714285714,20028.571428571428,49.0,12.0,18.0,11.0,19.75,11.25
11436,22,PICARDIE,4,200645,2006-11-06,Automne,276.43571428571425,4.535714285714286,80.17857142857143,279.0,4.576785714285714,281.24285714285713,86.32142857142857,15010.714285714286,0.0,49.0,12.0,18.0,16.25,11.75
11414,22,PICARDIE,23,200646,2006-11-13,Automne,280.8642857142857,4.464285714285714,74.10714285714286,281.9,5.748214285714285,284.3071428571429,85.46428571428571,23071.428571428572,4.0,0.0,49.0,12.0,19.0,14.625
11392,22,PICARDIE,12,200647,2006-11-20,Automne,279.2928571428571,5.555555555555555,84.81481481481481,281.3173076923077,6.144230769230769,283.44038461538463,86.9423076923077,19129.62962962963,23.0,4.0,0.0,49.0,9.75,16.125
11370,22,PICARDIE,10,200648,2006-11-27,Automne,278.8642857142857,4.777777777777778,80.18518518518519,279.86607142857144,5.428571428571429,281.75,88.17857142857143,16751.85185185185,12.0,23.0,4.0,0.0,12.25,16.0
11348,22,PICARDIE,7,200649,2006-12-04,Hiver,278.43571428571425,4.518518518518518,73.88888888888889,279.45545454545453,6.323636363636364,281.8718181818182,85.12727272727273,20444.444444444445,10.0,12.0,23.0,4.0,13.0,14.625
11326,22,PICARDIE,0,200650,2006-12-11,Hiver,276.57857142857137,4.851851851851852,80.0,278.41785714285714,5.075,280.25357142857143,88.30357142857143,16585.185185185186,7.0,10.0,12.0,23.0,7.25,13.125
11304,22,PICARDIE,0,200651,2006-12-18,Hiver,272.43571428571425,6.076923076923077,83.18518518518519,274.4428571428571,3.1107142857142853,275.68571428571425,91.67857142857144,5981.481481481482,0.0,7.0,10.0,12.0,4.25,7.0
11282,22,PICARDIE,367,200652,2006-12-25,Hiver,274.72142857142853,6.5,94.53571428571428,275.55357142857144,5.383928571428571,277.00357142857143,90.5,7746.428571428572,0.0,0.0,7.0,10.0,93.5,52.875
11260,22,PICARDIE,125,200701,2007-01-01,Hiver,278.8642857142857,5.814814814814815,85.92592592592592,279.62142857142857,6.821428571428571,282.0571428571429,84.89285714285714,18814.814814814818,367.0,0.0,0.0,7.0,123.0,68.0
11238,22,PICARDIE,115,200702,2007-01-08,Hiver,280.72142857142853,5.653846153846154,86.73076923076923,280.6142857142857,8.060714285714285,283.4214285714286,82.91071428571429,18769.23076923077,125.0,367.0,0.0,0.0,151.75,79.5
11216,22,PICARDIE,45,200703,2007-01-15,Hiver,279.8642857142857,5.346153846153846,80.76923076923077,280.4035714285714,8.05,282.7017857142857,85.82142857142857,15115.384615384615,115.0,125.0,367.0,0.0,163.0,83.625
11194,22,PICARDIE,231,200704,2007-01-22,Hiver,270.8642857142857,4.36,68.07692307692308,273.26785714285717,4.428571428571429,275.4767857142857,85.23214285714286,17230.76923076923,45.0,115.0,125.0,367.0,129.0,111.25
11172,22,PICARDIE,367,200705,2007-01-29,Hiver,276.8642857142857,6.28,76.28571428571429,278.59464285714284,2.794642857142857,279.7625,92.41071428571428,7800.0,231.0,45.0,115.0,125.0,189.5,156.25
11150,22,PICARDIE,594,200706,2007-02-05,Hiver,273.0071428571428,6.464285714285714,90.53571428571428,275.8910714285714,4.0964285714285715,277.2375,91.08928571428572,11532.142857142857,367.0,231.0,45.0,115.0,309.25,230.5
11128,22,PICARDIE,590,200707,2007-02-12,Hiver,277.15,3.92,77.75,277.7035714285714,5.914285714285714,280.6625,82.28571428571429,16875.0,594.0,367.0,231.0,45.0,445.5,304.25
11106,22,PICARDIE,177,200708,2007-02-19,Hiver,278.72142857142853,5.142857142857143,88.03571428571429,279.475,5.3374999999999995,281.2857142857143,88.53571428571429,15582.142857142857,590.0,594.0,367.0,231.0,432.0,280.5
11084,22,PICARDIE,40,200709,2007-02-26,Hiver,278.0071428571428,4.964285714285714,82.67857142857143,279.1767857142857,8.141071428571427,281.96964285714284,82.98214285714286,21714.285714285714,177.0,590.0,594.0,367.0,350.25,269.875
11062,22,PICARDIE,0,200710,2007-03-05,Printemps,277.0071428571428,3.0,61.666666666666664,278.6357142857143,5.210714285714286,281.6196428571429,82.625,22388.88888888889,40.0,177.0,590.0,594.0,201.75,255.5
11040,22,PICARDIE,116,200711,2007-03-12,Printemps,275.0071428571428,5.190476190476191,54.5,278.4946428571429,4.214285714285714,281.01964285714286,85.125,10092.857142857143,0.0,40.0,177.0,590.0,83.25,264.375
11018,22,PICARDIE,32,200712,2007-03-19,Printemps,273.43571428571425,5.75,82.32142857142857,275.03035714285716,5.426785714285714,277.6089285714286,83.92857142857143,13842.857142857143,116.0,0.0,40.0,177.0,47.0,239.5
10996,22,PICARDIE,20,200713,2007-03-26,Printemps,275.2928571428571,5.2727272727272725,60.0,278.7035714285714,3.4232142857142853,281.8392857142857,81.89285714285714,7319.2307692307695,32.0,116.0,0.0,40.0,42.0,196.125
10974,22,PICARDIE,0,200714,2007-04-02,Printemps,274.43571428571425,1.5909090909090908,33.75,277.1035714285714,4.833928571428571,281.70535714285717,74.66071428571429,19825.0,20.0,32.0,116.0,0.0,42.0,121.875
10952,22,PICARDIE,0,200715,2007-04-09,Printemps,277.2928571428571,1.9473684210526316,41.0,282.0785714285714,2.8464285714285715,286.1482142857143,78.03571428571429,9260.0,0.0,20.0,32.0,116.0,13.0,48.125
10930,22,PICARDIE,0,200716,2007-04-16,Printemps,275.72142857142853,1.0384615384615383,47.32142857142857,279.0571428571429,3.1964285714285716,285.1714285714286,69.0,17114.285714285714,0.0,0.0,20.0,32.0,5.0,26.0
10908,22,PICARDIE,0,200717,2007-04-23,Printemps,280.2928571428571,2.28,64.14285714285714,283.74285714285713,3.2196428571428575,288.6517857142857,74.73214285714286,12828.57142857143,0.0,0.0,0.0,20.0,0.0,21.0
10886,22,PICARDIE,0,200718,2007-04-30,Printemps,279.8642857142857,4.0588235294117645,35.357142857142854,280.3803571428571,5.683928571428572,286.99107142857144,67.375,23403.571428571428,0.0,0.0,0.0,0.0,0.0,21.0
10864,22,PICARDIE,0,200719,2007-05-07,Printemps,283.72142857142853,5.928571428571429,90.0,284.1660714285714,7.571428571428571,286.92857142857144,83.98214285714286,20160.714285714286,0.0,0.0,0.0,0.0,0.0,6.5
10842,22,PICARDIE,0,200720,2007-05-14,Printemps,281.8642857142857,5.821428571428571,81.07142857142857,283.63214285714287,4.889285714285714,285.8607142857143,86.98214285714286,20750.0,0.0,0.0,0.0,0.0,0.0,2.5
10820,22,PICARDIE,0,200721,2007-05-21,Printemps,282.2928571428571,4.76,66.46428571428571,285.42857142857144,3.2339285714285713,288.1607142857143,85.19642857142857,9992.857142857143,0.0,0.0,0.0,0.0,0.0,0.0
10798,22,PICARDIE,0,200722,2007-05-28,Printemps,280.57857142857137,5.321428571428571,73.75,283.2339285714286,4.125,285.99285714285713,84.5,18900.0,0.0,0.0,0.0,0.0,0.0,0.0
10776,22,PICARDIE,0,200723,2007-06-04,Ete,285.0071428571428,6.25,83.57142857142857,287.4857142857143,4.003571428571428,289.4428571428571,88.71428571428571,7985.714285714285,0.0,0.0,0.0,0.0,0.0,0.0
10754,22,PICARDIE,0,200724,2007-06-11,Ete,285.43571428571425,5.464285714285714,89.10714285714286,287.18928571428575,3.5124999999999997,289.41785714285714,87.46428571428571,15385.714285714286,0.0,0.0,0.0,0.0,0.0,0.0
10732,22,PICARDIE,0,200725,2007-06-18,Ete,284.8642857142857,5.037037037037037,80.55555555555556,286.70535714285717,3.944642857142857,289.7553571428571,83.21428571428571,28629.62962962963,0.0,0.0,0.0,0.0,0.0,0.0
10710,22,PICARDIE,0,200726,2007-06-25,Ete,284.72142857142853,5.178571428571429,86.07142857142857,285.3071428571429,5.526785714285714,288.1017857142857,84.08928571428571,26285.714285714286,0.0,0.0,0.0,0.0,0.0,0.0
10688,22,PICARDIE,0,200727,2007-07-02,Ete,284.72142857142853,5.357142857142857,78.21428571428571,285.3,6.973214285714286,288.39285714285717,82.39285714285714,22142.85714285714,0.0,0.0,0.0,0.0,0.0,0.0
10666,22,PICARDIE,0,200728,2007-07-09,Ete,284.57857142857137,5.25,84.28571428571429,287.00357142857143,4.1535714285714285,290.00357142857143,83.83928571428571,21107.14285714286,0.0,0.0,0.0,0.0,0.0,0.0
10644,22,PICARDIE,0,200729,2007-07-16,Ete,284.72142857142853,4.222222222222222,66.60714285714286,286.6607142857143,3.8375,289.94107142857143,82.14285714285714,29239.285714285714,0.0,0.0,0.0,0.0,0.0,0.0
10622,22,PICARDIE,0,200730,2007-07-23,Ete,286.43571428571425,5.071428571428571,80.0,286.8857142857143,5.248214285714285,289.7017857142857,84.10714285714286,27357.14285714286,0.0,0.0,0.0,0.0,0.0,0.0
10600,22,PICARDIE,0,200731,2007-07-30,Ete,282.57857142857137,2.3181818181818183,47.44444444444444,285.5482142857143,3.3482142857142856,290.63214285714287,74.67857142857143,31003.703703703704,0.0,0.0,0.0,0.0,0.0,0.0
10578,22,PICARDIE,0,200732,2007-08-06,Ete,282.57857142857137,4.714285714285714,74.10714285714286,285.7982142857143,3.726785714285714,288.91785714285714,82.91071428571429,23535.714285714286,0.0,0.0,0.0,0.0,0.0,0.0
10556,22,PICARDIE,0,200733,2007-08-13,Ete,285.0071428571428,5.222222222222222,80.37037037037037,286.09285714285716,5.460714285714286,289.7607142857143,79.83928571428571,31814.814814814818,0.0,0.0,0.0,0.0,0.0,0.0
10534,22,PICARDIE,0,200734,2007-08-20,Ete,285.8642857142857,6.923076923076923,87.77777777777777,288.4839285714286,3.616071428571429,289.9517857142857,91.41071428571428,10059.25925925926,0.0,0.0,0.0,0.0,0.0,0.0
10512,22,PICARDIE,0,200735,2007-08-27,Ete,282.43571428571425,3.6666666666666665,65.74074074074075,285.12142857142857,3.9535714285714287,288.2357142857143,82.67857142857143,26944.444444444445,0.0,0.0,0.0,0.0,0.0,0.0
10490,22,PICARDIE,0,200736,2007-09-03,Automne,282.8642857142857,5.074074074074074,69.64285714285714,285.24107142857144,3.716071428571429,288.4785714285714,82.17857142857143,25221.428571428572,0.0,0.0,0.0,0.0,0.0,0.0
10468,22,PICARDIE,0,200737,2007-09-10,Automne,280.43571428571425,3.8,53.46153846153846,284.45,3.2660377358490567,287.93490566037735,81.05660377358491,21546.153846153848,0.0,0.0,0.0,0.0,0.0,0.0
10446,22,PICARDIE,0,200738,2007-09-17,Automne,282.15,4.142857142857143,70.35714285714286,283.5574074074074,3.6888888888888887,286.9111111111111,81.22222222222223,24571.428571428572,0.0,0.0,0.0,0.0,0.0,0.0
10424,22,PICARDIE,0,200739,2007-09-24,Automne,281.0071428571428,5.592592592592593,79.62962962962963,283.6,4.421428571428572,285.2785714285714,89.89285714285714,16522.222222222223,0.0,0.0,0.0,0.0,0.0,0.0
10402,22,PICARDIE,0,200740,2007-10-01,Automne,282.43571428571425,5.7894736842105265,56.464285714285715,285.06964285714287,2.944642857142857,286.6464285714286,90.80357142857144,11210.714285714286,0.0,0.0,0.0,0.0,0.0,0.0
10380,22,PICARDIE,0,200741,2007-10-08,Automne,280.72142857142853,5.913043478260869,68.14814814814815,283.88392857142856,2.3232142857142857,285.5678571428571,90.03571428571429,12362.962962962964,0.0,0.0,0.0,0.0,0.0,0.0
10358,22,PICARDIE,0,200742,2007-10-15,Automne,277.0071428571428,3.3157894736842106,36.875,280.10714285714283,3.1142857142857143,283.0339285714286,83.0,19387.5,0.0,0.0,0.0,0.0,0.0,0.0
10336,22,PICARDIE,26,200743,2007-10-22,Automne,277.15,6.608695652173913,75.74074074074075,278.1227272727273,3.649090909090909,280.58090909090913,84.7090909090909,8100.0,0.0,0.0,0.0,0.0,6.5,3.25
10314,22,PICARDIE,32,200744,2007-10-29,Automne,279.57857142857137,6.178571428571429,87.67857142857143,282.4089285714286,2.5464285714285713,283.82142857142856,91.39285714285714,15178.57142857143,26.0,0.0,0.0,0.0,14.5,7.25
10292,22,PICARDIE,0,200745,2007-11-05,Automne,276.43571428571425,5.24,69.8076923076923,279.6714285714286,6.241071428571429,282.49642857142857,83.0,25115.384615384617,32.0,26.0,0.0,0.0,14.5,7.25
10270,22,PICARDIE,0,200746,2007-11-12,Automne,272.15,4.88,62.77777777777778,274.5571428571429,3.666071428571428,276.5339285714286,87.16071428571429,17870.37037037037,0.0,32.0,26.0,0.0,14.5,7.25
10248,22,PICARDIE,62,200747,2007-11-19,Automne,276.72142857142853,3.875,67.91666666666667,278.7125,4.610714285714286,280.175,90.69642857142856,21666.666666666668,0.0,0.0,32.0,26.0,23.5,15.0
10226,22,PICARDIE,26,200748,2007-11-26,Automne,277.15,5.178571428571429,84.10714285714286,278.775,5.473214285714286,280.78214285714284,87.28571428571429,21928.571428571428,62.0,0.0,0.0,32.0,22.0,18.25
10204,22,PICARDIE,17,200749,2007-12-03,Hiver,280.43571428571425,5.185185185185185,82.77777777777777,280.4642857142857,8.257142857142856,282.6625,86.30357142857143,19703.703703703704,26.0,62.0,0.0,0.0,26.25,20.375
10182,22,PICARDIE,40,200750,2007-12-10,Hiver,272.57857142857137,5.157894736842105,46.964285714285715,273.57142857142856,4.555357142857143,275.3357142857143,88.17857142857143,12964.285714285714,17.0,26.0,62.0,0.0,36.25,25.375
10160,22,PICARDIE,18,200751,2007-12-17,Hiver,268.57857142857137,2.9375,33.392857142857146,270.04285714285714,3.8196428571428567,272.05535714285713,85.35714285714286,6078.571428571428,40.0,17.0,26.0,62.0,25.25,24.375
10138,22,PICARDIE,24,200752,2007-12-24,Hiver,274.2928571428571,4.074074074074074,64.82142857142857,276.60714285714283,4.9624999999999995,278.00714285714287,90.875,15539.285714285714,18.0,40.0,17.0,26.0,24.75,23.375
10116,22,PICARDIE,137,200801,2007-12-31,Hiver,275.0071428571428,5.423076923076923,78.60714285714286,276.10714285714283,4.566071428571428,277.475,90.71428571428572,13371.42857142857,24.0,18.0,40.0,17.0,54.75,40.5
10094,22,PICARDIE,180,200802,2008-01-07,Hiver,278.15,4.5,81.96428571428571,278.4625,7.226785714285714,280.8285714285714,85.16071428571429,26464.285714285714,137.0,24.0,18.0,40.0,89.75,63.0
10072,22,PICARDIE,331,200803,2008-01-14,Hiver,279.57857142857137,5.785714285714286,89.82142857142857,280.26964285714286,7.935714285714285,282.31964285714287,87.19642857142857,22278.571428571428,180.0,137.0,24.0,18.0,168.0,96.625
10050,22,PICARDIE,544,200804,2008-01-21,Hiver,277.0071428571428,4.518518518518518,78.39285714285714,278.0625,5.232142857142857,280.39464285714286,85.33928571428571,23017.85714285714,331.0,180.0,137.0,24.0,298.0,161.375
10028,22,PICARDIE,522,200805,2008-01-28,Hiver,275.15,4.428571428571429,79.28571428571429,275.1410714285714,5.178571428571429,277.8607142857143,83.03571428571429,19732.14285714286,544.0,331.0,180.0,137.0,394.25,224.5
10006,22,PICARDIE,298,200806,2008-02-04,Hiver,275.43571428571425,2.269230769230769,48.92857142857143,276.5357142857143,5.703571428571428,279.8125,80.51785714285714,23839.285714285714,522.0,544.0,331.0,180.0,423.75,256.75
9984,22,PICARDIE,31,200807,2008-02-11,Hiver,272.2928571428571,4.0,30.814814814814813,273.25892857142856,3.8357142857142854,276.3875,80.91071428571429,15333.333333333334,298.0,522.0,544.0,331.0,348.75,258.375
9962,22,PICARDIE,115,200808,2008-02-18,Hiver,276.0071428571428,4.681818181818182,57.5,277.3071428571429,4.2375,280.4589285714286,81.07142857142857,13635.714285714286,31.0,298.0,522.0,544.0,241.5,269.75
9940,22,PICARDIE,87,200809,2008-02-25,Hiver,278.0071428571428,5.428571428571429,83.92857142857143,280.4535714285714,7.339285714285714,282.12857142857143,89.53571428571429,13492.857142857143,115.0,31.0,298.0,522.0,132.75,263.5
9918,22,PICARDIE,34,200810,2008-03-03,Printemps,275.8642857142857,5.107142857142857,76.07142857142857,276.56071428571425,5.266071428571428,278.85535714285714,85.69642857142857,22892.85714285714,87.0,115.0,31.0,298.0,66.75,245.25
9896,22,PICARDIE,19,200811,2008-03-10,Printemps,278.8642857142857,5.481481481481482,87.71428571428571,280.25892857142856,8.3375,282.1035714285714,88.625,14478.57142857143,34.0,87.0,115.0,31.0,63.75,206.25
9874,22,PICARDIE,6,200812,2008-03-17,Printemps,274.15,5.814814814814815,86.29629629629629,275.18928571428575,6.476785714285714,277.7625,83.92857142857143,25925.925925925927,19.0,34.0,87.0,115.0,36.5,139.0
9852,22,PICARDIE,41,200813,2008-03-24,Printemps,275.72142857142853,5.8,85.75,276.46785714285716,5.3428571428571425,279.2,83.46428571428571,22575.0,6.0,19.0,34.0,87.0,25.0,78.875
9830,22,PICARDIE,48,200814,2008-03-31,Printemps,276.43571428571425,5.115384615384615,79.85185185185185,278.975,4.510714285714285,280.93392857142857,88.07142857142857,14374.074074074077,41.0,6.0,19.0,34.0,28.5,47.625
9808,22,PICARDIE,8,200815,2008-04-07,Printemps,272.43571428571425,2.888888888888889,57.17857142857143,275.06071428571425,3.617857142857143,278.9607142857143,77.76785714285714,19823.214285714286,48.0,41.0,6.0,19.0,25.75,44.75
9786,22,PICARDIE,0,200816,2008-04-14,Printemps,275.15,4.357142857142857,71.96428571428571,277.1392857142857,5.044642857142857,281.18571428571425,77.39285714285714,18517.85714285714,8.0,48.0,41.0,6.0,24.25,30.375
9764,22,PICARDIE,0,200817,2008-04-21,Printemps,280.2928571428571,3.423076923076923,80.4074074074074,282.21964285714284,4.2375,285.49821428571425,81.78571428571429,20103.703703703704,0.0,8.0,48.0,41.0,14.0,19.5
9742,22,PICARDIE,0,200818,2008-04-28,Printemps,279.15,4.185185185185185,80.74074074074075,280.7446428571429,4.4660714285714285,284.6035714285714,78.85714285714286,29925.925925925927,0.0,0.0,8.0,48.0,2.0,15.25
9720,22,PICARDIE,0,200819,2008-05-05,Printemps,282.57857142857137,0.4782608695652174,33.214285714285715,283.775,3.8232142857142857,291.18035714285713,64.10714285714286,33392.857142857145,0.0,0.0,0.0,8.0,0.0,12.875
9698,22,PICARDIE,0,200820,2008-05-12,Printemps,282.2928571428571,5.423076923076923,70.35714285714286,284.7982142857143,3.6660714285714286,288.4017857142857,81.28571428571429,16214.285714285714,0.0,0.0,0.0,0.0,0.0,12.125
9676,22,PICARDIE,0,200821,2008-05-19,Printemps,281.57857142857137,3.821428571428571,58.214285714285715,282.3339285714286,4.232142857142857,287.4714285714286,73.0,26178.571428571428,0.0,0.0,0.0,0.0,0.0,7.0
9654,22,PICARDIE,0,200822,2008-05-26,Printemps,285.0071428571428,5.851851851851852,86.46428571428571,287.0,3.207142857142857,288.8285714285714,89.58928571428571,18058.928571428572,0.0,0.0,0.0,0.0,0.0,1.0
9632,22,PICARDIE,0,200823,2008-06-02,Ete,283.72142857142853,6.125,90.41666666666669,285.8392857142857,3.451785714285714,287.6035714285714,89.66071428571429,14870.833333333334,0.0,0.0,0.0,0.0,0.0,0.0
9610,22,PICARDIE,0,200824,2008-06-09,Ete,279.43571428571425,2.925925925925926,55.0,284.25178571428575,3.732142857142857,287.3964285714286,82.58928571428571,25517.85714285714,0.0,0.0,0.0,0.0,0.0,0.0
9588,22,PICARDIE,0,200825,2008-06-16,Ete,281.15,3.6153846153846154,68.26923076923077,284.37142857142857,3.925,288.36607142857144,78.33928571428571,29846.153846153848,0.0,0.0,0.0,0.0,0.0,0.0
9566,22,PICARDIE,0,200826,2008-06-23,Ete,283.72142857142853,4.346153846153846,64.25925925925925,285.69107142857143,5.130357142857143,289.3375,80.14285714285714,30203.703703703704,0.0,0.0,0.0,0.0,0.0,0.0
9544,22,PICARDIE,0,200827,2008-06-30,Ete,283.43571428571425,3.64,66.42857142857143,285.3482142857143,3.6553571428571425,289.9732142857143,76.42857142857143,28964.285714285714,0.0,0.0,0.0,0.0,0.0,0.0
9522,22,PICARDIE,0,200828,2008-07-07,Ete,284.57857142857137,5.62962962962963,83.33333333333333,285.6982142857143,5.080357142857143,288.54464285714283,84.16071428571429,22000.0,0.0,0.0,0.0,0.0,0.0,0.0
9500,22,PICARDIE,0,200829,2008-07-14,Ete,284.72142857142853,5.037037037037037,76.29629629629629,286.2910714285714,5.251785714285715,289.13928571428573,84.23214285714286,27925.925925925927,0.0,0.0,0.0,0.0,0.0,0.0
9478,22,PICARDIE,15,200830,2008-07-21,Ete,283.43571428571425,2.1481481481481484,49.25925925925926,285.9714285714286,3.6767857142857143,291.16785714285714,74.25,30888.88888888889,0.0,0.0,0.0,0.0,3.75,1.875
9456,22,PICARDIE,9,200831,2008-07-28,Ete,286.72142857142853,3.4814814814814814,75.55555555555556,288.7910714285714,3.719642857142857,292.94464285714287,79.05357142857143,26388.88888888889,15.0,0.0,0.0,0.0,6.0,3.0
9434,22,PICARDIE,0,200832,2008-08-04,Ete,286.15,3.8260869565217392,78.47826086956522,288.140243902439,4.190243902439025,291.8719512195122,80.70731707317073,27152.17391304348,9.0,15.0,0.0,0.0,6.0,3.0
9412,22,PICARDIE,0,200833,2008-08-11,Ete,283.9833333333333,4.571428571428571,73.03571428571429,285.2944444444444,4.511111111111111,289.1333333333333,79.31481481481481,29214.285714285714,0.0,9.0,15.0,0.0,6.0,3.0
9390,22,PICARDIE,0,200834,2008-08-18,Ete,285.2928571428571,5.392857142857143,83.75,286.46785714285716,4.582142857142857,289.2107142857143,84.35714285714286,23250.0,0.0,0.0,9.0,15.0,2.25,3.0
9368,22,PICARDIE,0,200835,2008-08-25,Ete,287.15,6.291666666666667,78.75,288.36607142857144,3.7,290.74821428571425,86.89285714285714,14100.0,0.0,0.0,0.0,9.0,0.0,3.0
9346,22,PICARDIE,0,200836,2008-09-01,Automne,285.2928571428571,4.714285714285714,85.17857142857143,285.6125,5.75,288.31964285714287,84.55357142857143,24785.714285714286,0.0,0.0,0.0,0.0,0.0,3.0
9324,22,PICARDIE,0,200837,2008-09-08,Automne,283.57857142857137,3.4285714285714284,59.82142857142857,285.7857142857143,3.623214285714286,288.4857142857143,85.05357142857143,24464.285714285714,0.0,0.0,0.0,0.0,0.0,3.0
9302,22,PICARDIE,0,200838,2008-09-15,Automne,277.2928571428571,1.9090909090909092,51.964285714285715,280.1357142857143,3.5892857142857144,284.63214285714287,75.71428571428571,18482.14285714286,0.0,0.0,0.0,0.0,0.0,1.125
9280,22,PICARDIE,17,200839,2008-09-22,Automne,279.0071428571428,4.666666666666667,50.714285714285715,282.73035714285714,3.382142857142857,285.5482142857143,84.625,10828.57142857143,0.0,0.0,0.0,0.0,4.25,2.125
9258,22,PICARDIE,0,200840,2008-09-29,Automne,280.2928571428571,6.535714285714286,89.46428571428571,281.99285714285713,6.298214285714286,283.99642857142857,87.89285714285714,16582.14285714286,17.0,0.0,0.0,0.0,4.25,2.125
9236,22,PICARDIE,38,200841,2008-10-06,Automne,280.8642857142857,2.6296296296296298,64.64285714285714,284.4017857142857,3.0339285714285715,286.0625,90.41071428571428,15367.857142857143,0.0,17.0,0.0,0.0,13.75,6.875
9214,22,PICARDIE,3,200842,2008-10-13,Automne,281.43571428571425,5.0,70.35714285714286,283.1357142857143,3.732142857142857,285.0125,88.66071428571429,18342.85714285714,38.0,0.0,17.0,0.0,14.5,7.25
9192,22,PICARDIE,35,200843,2008-10-20,Automne,279.2928571428571,3.692307692307693,75.74074074074075,281.1642857142857,4.2803571428571425,283.24285714285713,87.53571428571429,20385.185185185182,3.0,38.0,0.0,17.0,19.0,11.625
9170,22,PICARDIE,10,200844,2008-10-27,Automne,276.43571428571425,5.8076923076923075,79.85185185185185,277.87321428571425,4.3428571428571425,279.2785714285714,90.96428571428572,15005.555555555557,35.0,3.0,38.0,0.0,21.5,12.875
9148,22,PICARDIE,14,200845,2008-11-03,Automne,278.72142857142853,5.1923076923076925,81.33333333333333,280.7063636363636,4.467272727272727,282.25,90.43636363636364,11800.0,10.0,35.0,3.0,38.0,15.5,14.625
9126,22,PICARDIE,0,200846,2008-11-10,Automne,280.57857142857137,6.035714285714286,83.39285714285714,281.64285714285717,5.044642857142857,283.6017857142857,87.96428571428571,20803.571428571428,14.0,10.0,35.0,3.0,14.75,14.625
9104,22,PICARDIE,13,200847,2008-11-17,Automne,276.2928571428571,5.222222222222222,83.51851851851852,277.6196428571429,5.516071428571428,280.1392857142857,84.375,20703.703703703704,0.0,14.0,10.0,35.0,9.25,14.125
9082,22,PICARDIE,11,200848,2008-11-24,Automne,274.0071428571428,6.333333333333333,86.78571428571429,275.9214285714286,4.205357142857143,277.2339285714286,91.23214285714286,12135.714285714286,13.0,0.0,14.0,10.0,9.5,15.5
9060,22,PICARDIE,13,200849,2008-12-01,Hiver,274.43571428571425,6.083333333333333,82.42857142857143,275.60535714285714,4.2125,277.1303571428571,90.05357142857143,15476.785714285714,11.0,13.0,0.0,14.0,9.25,12.375
9038,22,PICARDIE,12,200850,2008-12-08,Hiver,272.2928571428571,6.32,87.78571428571429,273.3464285714286,4.433928571428571,274.5357142857143,91.78571428571428,12971.42857142857,13.0,11.0,13.0,0.0,12.25,13.5
9016,22,PICARDIE,86,200851,2008-12-15,Hiver,275.2928571428571,5.791666666666667,82.28571428571429,277.51727272727277,4.8,278.79727272727274,91.7090909090909,13303.57142857143,12.0,13.0,11.0,13.0,30.5,19.875
8994,22,PICARDIE,191,200852,2008-12-22,Hiver,275.43571428571425,6.882352941176471,52.32142857142857,274.4946428571429,4.660714285714286,276.81428571428575,84.21428571428571,12857.142857142857,86.0,12.0,13.0,11.0,75.5,42.5
8972,22,PICARDIE,166,200901,2008-12-29,Hiver,266.72142857142853,5.090909090909091,54.642857142857146,269.1714285714286,2.289285714285714,271.43928571428575,83.51785714285714,6900.0,191.0,86.0,12.0,13.0,113.75,61.5
8950,22,PICARDIE,259,200902,2009-01-05,Hiver,263.43571428571425,4.933333333333334,50.07142857142857,266.1125,3.244642857142857,268.35714285714283,83.39285714285714,8769.642857142857,166.0,191.0,86.0,12.0,175.5,93.875
